Type de budget,Agrégat,Montant en € par habitant
SEVRAN,Annuité de la dette,495.459151149402
STAINS,Annuité de la dette,149.66336376478
TREMBLAY-EN-FRANCE,Annuité de la dette,8.07122034965235
VAUJOURS,Annuité de la dette,40.1617713960762
VILLEMOMBLE,Annuité de la dette,1.9614467970512
VILLEPINTE,Annuité de la dette,75.6515836614719
VILLETANEUSE,Annuité de la dette,159.651215839375
AUBERVILLIERS,Dépenses d'investissement,412.307740431007
AULNAY-SOUS-BOIS,Dépenses d'investissement,423.891207933924
BAGNOLET,Dépenses d'investissement,480.30342578028
BLANC-MESNIL (LE ),Dépenses d'investissement,940.476446361206
BOBIGNY,Dépenses d'investissement,733.428350982167
BONDY,Dépenses d'investissement,341.655077087353
LE BOURGET,Dépenses d'investissement,423.891383421298
CLICHY-SOUS-BOIS,Dépenses d'investissement,470.364457326999
COUBRON,Dépenses d'investissement,223.283597077244
COURNEUVE (LA ),Dépenses d'investissement,724.360591268394
DRANCY,Dépenses d'investissement,664.416881178161
DUGNY,Dépenses d'investissement,508.91962314682
EPINAY-SUR-SEINE,Dépenses d'investissement,305.020597662108
GAGNY,Dépenses d'investissement,405.827953871499
GOURNAY-SUR-MARNE,Dépenses d'investissement,207.813592614132
ILE-SAINT-DENIS (L' ),Dépenses d'investissement,210.704010644105
LILAS (LES),Dépenses d'investissement,282.143876482903
LIVRY-GARGAN,Dépenses d'investissement,270.846061018796
MONTFERMEIL,Dépenses d'investissement,698.282003472222
MONTREUIL,Dépenses d'investissement,418.279363968639
NEUILLY-PLAISANCE,Dépenses d'investissement,222.817878730638
NEUILLY-SUR-MARNE,Dépenses d'investissement,389.22014208582
NOISY-LE-GRAND,Dépenses d'investissement,1045.94156094566
NOISY-LE-SEC,Dépenses d'investissement,543.37274781307
PANTIN,Dépenses d'investissement,797.787364748527
PAVILLONS-SOUS-BOIS (LES),Dépenses d'investissement,276.320200411982
PIERREFITTE-SUR-SEINE,Dépenses d'investissement,491.109766077906
PRE-SAINT-GERVAIS (LE ),Dépenses d'investissement,264.450052077437
RAINCY (LE ),Dépenses d'investissement,219.653281133482
ROMAINVILLE,Dépenses d'investissement,1061.25926564619
ROSNY-SOUS-BOIS,Dépenses d'investissement,741.974790009829
SAINT-DENIS,Dépenses d'investissement,389.734604302384
SAINT-OUEN,Dépenses d'investissement,976.083261056113
SEVRAN,Dépenses d'investissement,643.018415849446
STAINS,Dépenses d'investissement,303.059618604164
TREMBLAY-EN-FRANCE,Dépenses d'investissement,590.87022060717
VAUJOURS,Dépenses d'investissement,362.383746090418
VILLEMOMBLE,Dépenses d'investissement,251.434392567408
VILLEPINTE,Dépenses d'investissement,389.474114580445
VILLETANEUSE,Dépenses d'investissement,288.2108652697
AUBERVILLIERS,Dépenses totales,1767.38059690229
AULNAY-SOUS-BOIS,Dépenses totales,2234.10947006692
BAGNOLET,Dépenses totales,2309.56028120429
BLANC-MESNIL (LE ),Dépenses totales,2345.00969325715
BOBIGNY,Dépenses totales,2417.30170117703
BONDY,Dépenses totales,1797.73596466908
LE BOURGET,Dépenses totales,1729.88856876746
CLICHY-SOUS-BOIS,Dépenses totales,1899.36535829374
COUBRON,Dépenses totales,1292.96738622129
COURNEUVE (LA ),Dépenses totales,2200.48846722607
DRANCY,Dépenses totales,1973.24313735632
DUGNY,Dépenses totales,2308.98829268293
EPINAY-SUR-SEINE,Dépenses totales,1431.57315687727
GAGNY,Dépenses totales,1353.25954048916
GOURNAY-SUR-MARNE,Dépenses totales,1547.45117621402
ILE-SAINT-DENIS (L' ),Dépenses totales,1386.94856850437
LILAS (LES),Dépenses totales,1683.52651823098
LIVRY-GARGAN,Dépenses totales,1454.97047421229
MONTFERMEIL,Dépenses totales,1803.3044058642
MONTREUIL,Dépenses totales,1920.94340409817
NEUILLY-PLAISANCE,Dépenses totales,1412.48692293162
NEUILLY-SUR-MARNE,Dépenses totales,1641.03477038932
NOISY-LE-GRAND,Dépenses totales,2489.85770033773
NOISY-LE-SEC,Dépenses totales,1842.18541352856
PANTIN,Dépenses totales,2483.11481522429
PAVILLONS-SOUS-BOIS (LES),Dépenses totales,1393.30956012359
PIERREFITTE-SUR-SEINE,Dépenses totales,1685.7355473438
PRE-SAINT-GERVAIS (LE ),Dépenses totales,1423.25844786596
RAINCY (LE ),Dépenses totales,1373.80783065555
ROMAINVILLE,Dépenses totales,2374.58200310017
ROSNY-SOUS-BOIS,Dépenses totales,2210.81206393531
SAINT-DENIS,Dépenses totales,1904.71062808719
SAINT-OUEN,Dépenses totales,2901.02774503443
SEVRAN,Dépenses totales,2238.40330686465
STAINS,Dépenses totales,1613.62700742911
TREMBLAY-EN-FRANCE,Dépenses totales,2967.16871498469
VAUJOURS,Dépenses totales,1878.95911998863
VILLEMOMBLE,Dépenses totales,1254.63014744
VILLEPINTE,Dépenses totales,1816.78808607398
VILLETANEUSE,Dépenses totales,1574.75263724006
AUBERVILLIERS,Achats et charges externes,198.670044953948
AULNAY-SOUS-BOIS,Achats et charges externes,396.982530335391
BAGNOLET,Achats et charges externes,333.501808472272
BLANC-MESNIL (LE ),Achats et charges externes,328.232943953431
BOBIGNY,Achats et charges externes,273.594173807307
BONDY,Achats et charges externes,341.427772203085
LE BOURGET,Achats et charges externes,438.100472883198
CLICHY-SOUS-BOIS,Achats et charges externes,511.733172326373
COUBRON,Achats et charges externes,275.110175185491
COURNEUVE (LA ),Achats et charges externes,345.37053310545
DRANCY,Achats et charges externes,317.015866992086
DUGNY,Achats et charges externes,496.392001122124
EPINAY-SUR-SEINE,Achats et charges externes,195.092520536643
GAGNY,Achats et charges externes,245.619000025386
GOURNAY-SUR-MARNE,Achats et charges externes,357.227060947429
ILE-SAINT-DENIS (L' ),Achats et charges externes,273.392463879299
LILAS (LES),Achats et charges externes,309.421391928717
LIVRY-GARGAN,Achats et charges externes,217.006185460969
MONTFERMEIL,Achats et charges externes,353.666555098622
MONTREUIL,Achats et charges externes,352.023599395798
NEUILLY-PLAISANCE,Achats et charges externes,234.749451714272
NEUILLY-SUR-MARNE,Achats et charges externes,309.16503887088
NOISY-LE-GRAND,Achats et charges externes,326.651664728855
NOISY-LE-SEC,Achats et charges externes,319.565025747831
PANTIN,Achats et charges externes,382.704868219843
PAVILLONS-SOUS-BOIS (LES),Achats et charges externes,248.751689880852
PIERREFITTE-SUR-SEINE,Achats et charges externes,223.667951089882
PRE-SAINT-GERVAIS (LE ),Achats et charges externes,329.656810475071
RAINCY (LE ),Achats et charges externes,523.001493313522
ROMAINVILLE,Achats et charges externes,349.913543543544
ROSNY-SOUS-BOIS,Achats et charges externes,445.33127105096
SAINT-DENIS,Achats et charges externes,314.926946994453
SAINT-OUEN-SUR-SEINE,Achats et charges externes,333.26176259785
SEVRAN,Achats et charges externes,358.897684522874
STAINS,Achats et charges externes,239.166871983105
TREMBLAY-EN-FRANCE,Achats et charges externes,454.652540567669
VAUJOURS,Achats et charges externes,458.340482914431
VILLEMOMBLE,Achats et charges externes,243.74905448771
VILLEPINTE,Achats et charges externes,360.364205493222
VILLETANEUSE,Achats et charges externes,343.574006352087
AUBERVILLIERS,Autres dotations de fonctionnement,3.83687148255579
AULNAY-SOUS-BOIS,Autres dotations de fonctionnement,7.40967446663694
BAGNOLET,Autres dotations de fonctionnement,8.10519599411879
BLANC-MESNIL (LE ),Autres dotations de fonctionnement,8.65736698257197
BOBIGNY,Autres dotations de fonctionnement,7.78946668439952
LE BOURGET,Autres dotations de fonctionnement,3.15080323710593
CLICHY-SOUS-BOIS,Autres dotations de fonctionnement,5.23810794582694
COURNEUVE (LA ),Autres dotations de fonctionnement,1.33889773365799
DRANCY,Autres dotations de fonctionnement,6.31899044904984
DUGNY,Autres dotations de fonctionnement,1.89994389377221
EPINAY-SUR-SEINE,Autres dotations de fonctionnement,3.31664095849625
GAGNY,Autres dotations de fonctionnement,0.831585895255261
GOURNAY-SUR-MARNE,Autres dotations de fonctionnement,2.67966493356441
LILAS (LES),Autres dotations de fonctionnement,2.43916259353778
LIVRY-GARGAN,Autres dotations de fonctionnement,3.22973547103151
MONTFERMEIL,Autres dotations de fonctionnement,5.89608559896428
MONTREUIL,Autres dotations de fonctionnement,5.29237881631345
NEUILLY-PLAISANCE,Autres dotations de fonctionnement,1.87101918296515
NEUILLY-SUR-MARNE,Autres dotations de fonctionnement,5.2435525976075
NOISY-LE-GRAND,Autres dotations de fonctionnement,1.24921742241302
NOISY-LE-SEC,Autres dotations de fonctionnement,12.3351108873275
PANTIN,Autres dotations de fonctionnement,6.85488890887829
PAVILLONS-SOUS-BOIS (LES),Autres dotations de fonctionnement,3.30596576606813
PIERREFITTE-SUR-SEINE,Autres dotations de fonctionnement,0.998082615715823
PRE-SAINT-GERVAIS (LE ),Autres dotations de fonctionnement,1.51200268591573
ROMAINVILLE,Autres dotations de fonctionnement,16.1602102102102
ROSNY-SOUS-BOIS,Autres dotations de fonctionnement,1.38271686047785
SAINT-DENIS,Autres dotations de fonctionnement,8.71176397261128
SAINT-OUEN-SUR-SEINE,Autres dotations de fonctionnement,6.54741836673407
SEVRAN,Autres dotations de fonctionnement,5.29346800817482
STAINS,Autres dotations de fonctionnement,2.05508346741754
TREMBLAY-EN-FRANCE,Autres dotations de fonctionnement,12.7129872302459
VAUJOURS,Autres dotations de fonctionnement,6.25656594182434
VILLEMOMBLE,Autres dotations de fonctionnement,0.526284447679227
VILLEPINTE,Autres dotations de fonctionnement,5.81613192425765
VILLETANEUSE,Autres dotations de fonctionnement,3.11698427102238
BONDY,Autres dotations de fonctionnement,4.53379137337127
AUBERVILLIERS,Autres dotations et subventions,30.0174326557498
AULNAY-SOUS-BOIS,Autres dotations et subventions,58.8412683361889
BAGNOLET,Autres dotations et subventions,291.503959552806
BLANC-MESNIL (LE ),Autres dotations et subventions,103.943475668193
BOBIGNY,Autres dotations et subventions,165.918235327646
BONDY,Autres dotations et subventions,55.2111842893515
LE BOURGET,Autres dotations et subventions,87.3001062930306
CLICHY-SOUS-BOIS,Autres dotations et subventions,45.0745693508573
COUBRON,Autres dotations et subventions,108.958169826876
COURNEUVE (LA ),Autres dotations et subventions,35.1500803053006
DRANCY,Autres dotations et subventions,47.3136098923578
DUGNY,Autres dotations et subventions,58.904241630821
EPINAY-SUR-SEINE,Autres dotations et subventions,31.1501226817807
GAGNY,Autres dotations et subventions,31.5702096925694
GOURNAY-SUR-MARNE,Autres dotations et subventions,46.1568240901213
ILE-SAINT-DENIS (L' ),Autres dotations et subventions,79.5736926224268
LILAS (LES),Autres dotations et subventions,19.4238634889052
LIVRY-GARGAN,Autres dotations et subventions,71.341456139174
MONTFERMEIL,Autres dotations et subventions,120.135356789277
MONTREUIL,Autres dotations et subventions,90.2958558154438
NEUILLY-PLAISANCE,Autres dotations et subventions,26.2814089395432
NEUILLY-SUR-MARNE,Autres dotations et subventions,93.6629582030466
NOISY-LE-GRAND,Autres dotations et subventions,108.191683808842
NOISY-LE-SEC,Autres dotations et subventions,62.1698777836267
PANTIN,Autres dotations et subventions,55.7063860753801
PAVILLONS-SOUS-BOIS (LES),Autres dotations et subventions,18.4455651115959
PIERREFITTE-SUR-SEINE,Autres dotations et subventions,193.202828982777
PRE-SAINT-GERVAIS (LE ),Autres dotations et subventions,6.170830395613
RAINCY (LE ),Autres dotations et subventions,157.510710522761
ROMAINVILLE,Autres dotations et subventions,315.331342717718
ROSNY-SOUS-BOIS,Autres dotations et subventions,87.1951001905262
SAINT-DENIS,Autres dotations et subventions,63.1346206448281
SAINT-OUEN-SUR-SEINE,Autres dotations et subventions,238.73751046067
SEVRAN,Autres dotations et subventions,89.4798370932243
STAINS,Autres dotations et subventions,30.6686861423974
TREMBLAY-EN-FRANCE,Autres dotations et subventions,47.9504115318129
VAUJOURS,Autres dotations et subventions,35.634785371364
VILLEMOMBLE,Autres dotations et subventions,55.7499771727264
VILLEPINTE,Autres dotations et subventions,68.8580347197696
VILLETANEUSE,Autres dotations et subventions,10.1716938898972
AUBERVILLIERS,Autres impôts et taxes,50.4003932603747
AULNAY-SOUS-BOIS,Autres impôts et taxes,172.694497383059
BAGNOLET,Autres impôts et taxes,116.800114572641
BLANC-MESNIL (LE ),Autres impôts et taxes,39.6888192595748
BOBIGNY,Autres impôts et taxes,29.9383170254403
LE BOURGET,Autres impôts et taxes,64.0374175625076
CLICHY-SOUS-BOIS,Autres impôts et taxes,29.2317449462939
COUBRON,Autres impôts et taxes,29.6317415498763
COURNEUVE (LA ),Autres impôts et taxes,26.6330597958419
DRANCY,Autres impôts et taxes,46.6880683661809
DUGNY,Autres impôts et taxes,24.1614914905555
EPINAY-SUR-SEINE,Autres impôts et taxes,30.2064831222872
GAGNY,Autres impôts et taxes,60.0410601406413
GOURNAY-SUR-MARNE,Autres impôts et taxes,99.9833867706528
ILE-SAINT-DENIS (L' ),Autres impôts et taxes,36.9063112133998
LILAS (LES),Autres impôts et taxes,84.615536571651
LIVRY-GARGAN,Autres impôts et taxes,74.0247771740346
MONTFERMEIL,Autres impôts et taxes,51.1695571548245
MONTREUIL,Autres impôts et taxes,97.7713080972216
NEUILLY-PLAISANCE,Autres impôts et taxes,69.8946864593593
NEUILLY-SUR-MARNE,Autres impôts et taxes,52.3998304598525
NOISY-LE-GRAND,Autres impôts et taxes,80.7935080344632
NOISY-LE-SEC,Autres impôts et taxes,40.0192461034948
PANTIN,Autres impôts et taxes,81.7686201313304
PAVILLONS-SOUS-BOIS (LES),Autres impôts et taxes,65.3821106729317
PIERREFITTE-SUR-SEINE,Autres impôts et taxes,37.0974717438105
PRE-SAINT-GERVAIS (LE ),Autres impôts et taxes,76.1996256504952
RAINCY (LE ),Autres impôts et taxes,111.227410509253
ROMAINVILLE,Autres impôts et taxes,56.6885067567568
ROSNY-SOUS-BOIS,Autres impôts et taxes,81.1656671703567
SAINT-DENIS,Autres impôts et taxes,47.6857562617422
SAINT-OUEN-SUR-SEINE,Autres impôts et taxes,69.3163104366454
SEVRAN,Autres impôts et taxes,38.3473701069014
STAINS,Autres impôts et taxes,26.7430282079646
TREMBLAY-EN-FRANCE,Autres impôts et taxes,137.184148497184
VAUJOURS,Autres impôts et taxes,66.9568949449308
VILLEMOMBLE,Autres impôts et taxes,63.3067138650875
VILLEPINTE,Autres impôts et taxes,69.7554541008992
VILLETANEUSE,Autres impôts et taxes,31.3042029643073
BONDY,Autres impôts et taxes,43.8860513703759
AUBERVILLIERS,Charges financières,54.3929339096067
AULNAY-SOUS-BOIS,Charges financières,33.6301489191917
BAGNOLET,Charges financières,175.227557355675
BLANC-MESNIL (LE ),Charges financières,24.7965379973734
BOBIGNY,Charges financières,48.6073231622746
BONDY,Charges financières,38.4492535944286
LE BOURGET,Charges financières,30.1822840922817
CLICHY-SOUS-BOIS,Charges financières,16.2574347855094
COUBRON,Charges financières,15.9411129431162
COURNEUVE (LA ),Charges financières,21.3742147405881
DRANCY,Charges financières,47.3769745919332
DUGNY,Charges financières,33.39897045072
EPINAY-SUR-SEINE,Charges financières,9.66864924489723
GAGNY,Charges financières,7.88910944124292
GOURNAY-SUR-MARNE,Charges financières,28.0322227036395
ILE-SAINT-DENIS (L' ),Charges financières,17.6019997442782
LILAS (LES),Charges financières,54.3391206367057
LIVRY-GARGAN,Charges financières,18.7202665414459
MONTFERMEIL,Charges financières,16.8436878379407
MONTREUIL,Charges financières,33.6195516089166
NEUILLY-PLAISANCE,Charges financières,24.9501444585151
NEUILLY-SUR-MARNE,Charges financières,1.78751168995095
NOISY-LE-GRAND,Charges financières,41.199784753898
NOISY-LE-SEC,Charges financières,71.7381333394365
PANTIN,Charges financières,31.1312391832329
PAVILLONS-SOUS-BOIS (LES),Charges financières,6.98066663869777
PIERREFITTE-SUR-SEINE,Charges financières,35.670694631324
PRE-SAINT-GERVAIS (LE ),Charges financières,13.372699345308
RAINCY (LE ),Charges financières,5.4833986221802
ROMAINVILLE,Charges financières,58.1306024774775
ROSNY-SOUS-BOIS,Charges financières,27.1508659089416
SAINT-DENIS,Charges financières,22.8383542725872
SAINT-OUEN-SUR-SEINE,Charges financières,77.1301829866464
SEVRAN,Charges financières,56.7676295000786
STAINS,Charges financières,38.6653896822204
TREMBLAY-EN-FRANCE,Charges financières,2.24580521942787
VAUJOURS,Charges financières,6.35939706297656
VILLEMOMBLE,Charges financières,0
VILLEPINTE,Charges financières,14.2878114048195
VILLETANEUSE,Charges financières,11.908157138536
AUBERVILLIERS,Concours de l'Etat,380.680671420152
AULNAY-SOUS-BOIS,Concours de l'Etat,334.271000070411
BAGNOLET,Concours de l'Etat,196.274585957223
BLANC-MESNIL (LE ),Concours de l'Etat,326.434192311788
BOBIGNY,Concours de l'Etat,424.930172135352
LE BOURGET,Concours de l'Etat,125.906752023191
CLICHY-SOUS-BOIS,Concours de l'Etat,859.436203215692
COUBRON,Concours de l'Etat,91.6100577081616
COURNEUVE (LA ),Concours de l'Etat,438.211977898483
DRANCY,Concours de l'Etat,322.591552276286
DUGNY,Concours de l'Etat,461.047035720965
EPINAY-SUR-SEINE,Concours de l'Etat,526.361911253004
GAGNY,Concours de l'Etat,271.064126323272
GOURNAY-SUR-MARNE,Concours de l'Etat,111.518341998845
ILE-SAINT-DENIS (L' ),Concours de l'Etat,339.095625879044
LILAS (LES),Concours de l'Etat,141.949349020286
LIVRY-GARGAN,Concours de l'Etat,159.959303235616
MONTFERMEIL,Concours de l'Etat,449.283723631102
MONTREUIL,Concours de l'Etat,163.727889412734
NEUILLY-PLAISANCE,Concours de l'Etat,247.995497396933
NEUILLY-SUR-MARNE,Concours de l'Etat,375.713703778077
NOISY-LE-GRAND,Concours de l'Etat,159.163685418716
NOISY-LE-SEC,Concours de l'Etat,438.30641063786
PANTIN,Concours de l'Etat,118.767725105694
PAVILLONS-SOUS-BOIS (LES),Concours de l'Etat,124.620783688538
PIERREFITTE-SUR-SEINE,Concours de l'Etat,424.341496232508
PRE-SAINT-GERVAIS (LE ),Concours de l'Etat,319.862927648145
RAINCY (LE ),Concours de l'Etat,136.232068080508
ROMAINVILLE,Concours de l'Etat,253.315277777778
ROSNY-SOUS-BOIS,Concours de l'Etat,175.122528086197
SAINT-DENIS,Concours de l'Etat,263.82496950378
SAINT-OUEN-SUR-SEINE,Concours de l'Etat,90.9148931910549
SEVRAN,Concours de l'Etat,583.965270201226
STAINS,Concours de l'Etat,543.689008447305
TREMBLAY-EN-FRANCE,Concours de l'Etat,52.4601293704344
VAUJOURS,Concours de l'Etat,175.714205026829
VILLEMOMBLE,Concours de l'Etat,265.373804876435
VILLEPINTE,Concours de l'Etat,162.336819799506
VILLETANEUSE,Concours de l'Etat,431.422565033273
BONDY,Concours de l'Etat,498.958308184814
AUBERVILLIERS,Dépenses de fonctionnement,1277.90272589648
AULNAY-SOUS-BOIS,Dépenses de fonctionnement,1689.95125261107
BAGNOLET,Dépenses de fonctionnement,1874.95269564735
BLANC-MESNIL (LE ),Dépenses de fonctionnement,1387.96268803464
BOBIGNY,Dépenses de fonctionnement,1644.25798719435
LE BOURGET,Dépenses de fonctionnement,1318.05762471313
CLICHY-SOUS-BOIS,Dépenses de fonctionnement,1555.62702114884
COUBRON,Dépenses de fonctionnement,1032.33472176422
COURNEUVE (LA ),Dépenses de fonctionnement,1445.34529780858
DRANCY,Dépenses de fonctionnement,1267.57092137748
DUGNY,Dépenses de fonctionnement,1818.70426500842
EPINAY-SUR-SEINE,Dépenses de fonctionnement,1141.94356171754
GAGNY,Dépenses de fonctionnement,938.347156710924
GOURNAY-SUR-MARNE,Dépenses de fonctionnement,1320.82036250722
ILE-SAINT-DENIS (L' ),Dépenses de fonctionnement,1182.18510804245
LILAS (LES),Dépenses de fonctionnement,1406.09269648341
LIVRY-GARGAN,Dépenses de fonctionnement,1151.50793162049
MONTFERMEIL,Dépenses de fonctionnement,1201.83711522352
MONTREUIL,Dépenses de fonctionnement,1485.35312106925
NEUILLY-PLAISANCE,Dépenses de fonctionnement,1137.87373809859
NEUILLY-SUR-MARNE,Dépenses de fonctionnement,1339.66169999139
NOISY-LE-GRAND,Dépenses de fonctionnement,1423.06461303402
NOISY-LE-SEC,Dépenses de fonctionnement,1280.22733618657
PANTIN,Dépenses de fonctionnement,1694.51765476298
PAVILLONS-SOUS-BOIS (LES),Dépenses de fonctionnement,1120.2301967612
PIERREFITTE-SUR-SEINE,Dépenses de fonctionnement,1287.9240665366
