Code,Libcom,fammilles monoparentales,residences principales surroccupées,IFS,taille menages
80159,Cachy,15,0,0,2.38
80160,Cagny,60,1.1,0,2.27
80161,Cahon,5,5.9,0,2.39
80162,Caix,40,0,0,2.35
80163,Cambron,32,0,0,2.36
80164,Camon,207,2.6,0,2.26
80165,Camps-en-Amiénois,0,0,0,2.37
80166,Canaples,15,3.6,0,2.59
80167,Canchy,30,0,0,2.49
80168,Candas,40,1.2,0,2.64
80169,Cannessières,0,11.1,0,1.64
80170,Cantigny,0,0,0,2.37
80171,Caours,25,0,0,2.3
80172,Cappy,30,0,0,2.23
80173,Cardonnette,5,0,0,2.49
80174,Le Cardonnois,15,0,0,2.55
80176,Carrépuis,0,0,0,2.49
80177,Cartigny,35,0,0,2.51
80179,Caulières,10,0,0,2.31
80180,Cavillon,5,0,0,2.4
80181,Cayeux-en-Santerre,0,0,0,3.24
80182,Cayeux-sur-Mer,112,4.1,0,1.89
80183,Cerisy-Buleux,5,0,0,2.36
80184,Cerisy,10,4.3,0,2.47
80185,Champien,0,0,0,2.58
80186,Chaulnes,127,2.9,0,2.29
80187,La Chaussée-Tirancourt,15,0,0,2.3
80188,Chaussoy-Epagny,25,0,0,2.39
80189,La Chavatte,0,0,0,3.04
80190,Chépy,65,2,0,2.38
80191,Chilly,0,6.2,0,2.26
80192,Chipilly,0,0,0,2.39
80193,Chirmont,5,0,0,2.59
80194,Chuignes,5,0,0,2.44
80195,Chuignolles,5,0,0,2.13
80196,Citerne,10,4.8,0,2.29
80197,Cizancourt,5,0,0,1.63
80198,Clairy-Saulchoix,15,0,0,2.44
80199,Cléry-sur-Somme,10,0,0,2.37
80200,Cocquerel,5,0,0,2.45
80201,Coigneux,0,0,0,2.45
80202,Coisy,0,0,0,2.6
80203,Colincamps,10,0,0,2.62
80204,Combles,34,1.5,0,2.29
80205,Condé-Folie,45,2.6,0,2.38
80206,Contalmaison,0,0,0,2.62
80207,Contay,25,0,0,2.43
80208,Conteville,5,0,0,2.51
80210,Contre,0,0,0,2.72
80211,Conty,83,5.1,0,2.38
80212,Corbie,317,2.5,0,2.21
80213,Cottenchy,10,3.1,0,2.46
80214,Coullemelle,10,0,0,2.52
80215,Coulonvillers,5,5.9,0,2.47
80216,Courcelette,5,8.3,0,2.39
80217,Courcelles-au-Bois,0,0,0,2.57
80218,Courcelles-sous-Moyencourt,0,0,0,2.44
80219,Courcelles-sous-Thoix,0,0,0,2.48
80220,Courtemanche,5,0,0,2.17
80221,Cramont,21,0,0,2.53
80222,Crécy-en-Ponthieu,65,1.7,0,2.23
80223,Crémery,5,11.1,0,2.87
80224,Cressy-Omencourt,0,0,0,2.41
80225,Creuse,5,0,0,2.47
80226,Croix-Moligneaux,15,0,0,2.38
80227,Croixrault,10,0,0,2.49
80228,Le Crotoy,65,2.5,0,2.01
80229,Crouy-Saint-Pierre,21,0,0,2.33
80230,Curchy,20,4.2,0,2.61
80231,Curlu,0,0,0,2.85
80232,Damery,5,5,0,2.35
80233,Dancourt-Popincourt,5,0,0,2.58
80234,Daours,25,1.5,0,2.3
80235,Dargnies,60,0.9,0,2.24
80236,Davenescourt,36,4.5,0,2.51
80237,Démuin,35,0,0,2.54
80238,Dernancourt,5,0,0,2.52
80239,Devise,0,0,0,2.2
80240,Doingt,56,2.4,0,2.22
80241,Domart-en-Ponthieu,55,1.1,0,2.3
80242,Domart-sur-la-Luce,15,0,0,2.35
80243,Domesmont,0,0,0,2.63
80244,Dominois,5,0,0,2.16
80245,Domléger-Longvillers,15,0,0,2.27
80246,Dommartin,15,3.4,0,2.35
80247,Dompierre-Becquincourt,15,1.8,0,2.56
80248,Dompierre-sur-Authie,5,4.9,0,2.08
80249,Domqueur,10,0,0,2.6
80250,Domvast,5,0,0,2.76
80251,Doudelainville,15,0,0,2.92
80252,Douilly,15,0,0,2.42
80253,Doullens,355,3.5,0,2.12
80256,Dreuil-lès-Amiens,36,1.4,0,2.26
80258,Driencourt,0,0,0,2.09
80259,Dromesnil,0,0,0,2
80260,Drucat,5,1.3,0,2.42
80261,Dury,35,1.1,0,2.37
80262,Eaucourt-sur-Somme,16,3,0,2.32
80263,L'Échelle-Saint-Aurin,5,0,0,2
80264,Éclusier-Vaux,5,0,0,2.22
80265,Embreville,15,0,0,2.27
80266,Englebelmer,0,4.2,0,2.56
80267,Ennemain,5,5.3,0,2.6
80268,Épagne-Épagnette,15,0,0,2.24
80269,Épaumesnil,11,0,0,2.38
80270,Épécamps,0,0,0,1.67
80271,Épehy,35,4.4,0,2.38
80272,Épénancourt,0,0,0,2.48
80273,Éplessier,0,0,0,2.46
80274,Eppeville,79,1.8,0,2.27
80275,Équancourt,15,7.6,0,2.27
80276,Équennes-Éramecourt,14,0,0,2.55
80278,Erches,5,0,0,2.56
80279,Ercheu,15,0,0,2.51
80280,Ercourt,0,0,0,2.22
80281,Ergnies,5,0,0,2.59
80282,Érondelle,10,0,0,2.61
80283,Esclainvillers,0,0,0,2.41
80284,Esmery-Hallon,25,1.6,0,2.37
80285,Essertaux,5,5.3,0,2.68
80287,Estrébœuf,20,0,0,2.36
80288,Estrées-Deniécourt,0,3.9,0,2.53
80290,Estrées-lès-Crécy,15,3.1,0,2.47
80291,Estrées-sur-Noye,5,0,0,2.28
80292,Étalon,0,0,0,2.39
80293,Ételfay,15,0,0,2.23
80294,Éterpigny,9,7.7,0,2.66
80295,Étinehem-Méricourt,15,4.4,0,2.55
80296,L'Étoile,35,2,0,2.34
80297,Étréjust,0,0,0,2.32
80298,Étricourt-Manancourt,5,2.3,0,2.42
80299,La Faloise,0,5.6,0,2.46
80300,Falvy,10,0,0,2.56
80301,Famechon,0,0,0,2.63
80302,Faverolles,0,0,0,2.27
80303,Favières,30,2.3,0,2.18
80304,Fay,15,0,0,2.64
80305,Ferrières,10,0,0,2.33
80306,Fescamps,5,0,0,2.23
80307,Feuillères,0,0,0,2.29
80308,Feuquières-en-Vimeu,81,1.8,0,2.16
80310,Fienvillers,35,0,0,2.61
80311,Fignières,5,0,0,2.55
80312,Fins,10,0,0,2.59
80313,Flaucourt,5,0,0,2.39
80314,Flers,0,0,0,2.44
80315,Flers-sur-Noye,0,0,0,2.71
80316,Flesselles,69,1.2,0,2.49
80317,Fleury,10,0,0,2.44
80318,Flixecourt,105,1.5,0,2.31
80319,Fluy,5,0,0,2.41
80320,Folies,10,0,0,2.53
80321,Folleville,5,0,0,2.64
80322,Fonches-Fonchette,5,0,0,2.78
80324,Fontaine-le-Sec,5,0,0,2.37
80325,Fontaine-lès-Cappy,0,0,0,3
80326,Fontaine-sous-Montdidier,0,11.1,0,2.25
80327,Fontaine-sur-Maye,10,0,0,2.56
80328,Fontaine-sur-Somme,5,0,0,2.27
80329,Forceville,0,0,0,2.68
80330,Forceville-en-Vimeu,0,0,0,2.23
80331,Forest-l'Abbaye,10,4.2,0,2.51
80332,Forest-Montiers,15,0,0,2.36
80333,Fort-Mahon-Plage,75,2.3,0,1.84
80334,Fossemanant,5,0,0,2.09
80335,Foucaucourt-en-Santerre,5,0,0,2.44
80336,Foucaucourt-Hors-Nesle,0,0,0,2.48
80337,Fouencamps,10,0,0,2.48
80338,Fouilloy,65,1.4,0,2.29
80339,Fouquescourt,0,0,0,2.51
80340,Fourcigny,0,0,0,2.44
80341,Fourdrinoy,10,2.9,0,2.35
80342,Framerville-Rainecourt,15,5.4,0,2.56
80343,Framicourt,5,0,0,2.59
80344,Francières,5,13.3,0,2.36
80345,Franleu,26,6.8,0,2.37
80346,Franqueville,0,0,0,2.57
80347,Fransart,5,0,0,2.94
80348,Fransu,0,0,0,2.73
80349,Fransures,0,0,0,2.63
80350,Franvillers,30,0,0,2.45
80351,Fréchencourt,10,4.8,0,2.53
80352,Frémontiers,0,0,0,2.38
80353,Fresnes-Mazancourt,5,8.3,0,2.62
80354,Fresnes-Tilloloy,5,0,0,2.76
80355,Fresneville,10,12.5,0,2.62
80356,Fresnoy-Andainville,0,0,0,2.56
80357,Fresnoy-au-Val,0,0,0,2.32
80358,Fresnoy-en-Chaussée,0,0,0,2.85
80359,Fresnoy-lès-Roye,14,3.7,0,2.52
80360,Fressenneville,79,1,0,2.17
80361,Frettecuisse,0,0,0,2.39
80362,Frettemeule,10,4.3,0,2.54
80364,Friaucourt,10,0,0,2.28
80365,Fricamps,0,0,0,2.84
80366,Fricourt,15,0,0,2.44
80367,Frise,5,0,0,2.26
80368,Friville-Escarbotin,220,2.7,0,2.18
80369,Frohen-sur-Authie,15,0,0,2.6
80371,Froyelles,0,0,0,2.56
80372,Frucourt,0,0,0,2.4
80373,Gamaches,114,2.1,0,2
80374,Gapennes,0,0,0,2.35
80375,Gauville,10,0,0,2.29
80376,Gentelles,16,0,0,2.65
80377,Gézaincourt,5,3.2,0,2.39
80378,Ginchy,0,0,0,2.34
80379,Glisy,55,3.1,0,2.59
80380,Gorenflos,5,4.8,0,2.33
80381,Gorges,0,0,0,2.11
80383,Goyencourt,0,0,0,2.16
80384,Grandcourt,5,0,0,2.33
80385,Grand-Laviers,27,0,0,2.41
80386,Gratibus,15,0,0,2.39
80387,Grattepanche,0,0,0,2.64
80388,Grébault-Mesnil,5,0,0,2.59
80390,Grivesnes,15,0,0,2.65
80391,Grivillers,0,0,0,2.61
80392,Grouches-Luchuel,15,0,0,2.48
80393,Gruny,30,0,0,2.4
80395,Guerbigny,5,0,0,2.3
80396,Gueschart,20,3.7,0,2.52
80397,Gueudecourt,0,0,0,2.29
80399,Guignemicourt,15,3.6,0,2.73
80400,Guillaucourt,15,0,0,2.42
80401,Guillemont,10,0,0,2.17
80402,Guizancourt,11,0,0,2.54
80403,Guyencourt-sur-Noye,5,0,0,2.25
80404,Guyencourt-Saulcourt,5,0,0,2.37
80405,Hailles,5,0,0,2.65
80406,Hallencourt,65,0.9,0,2.28
80407,Hallivillers,0,0,0,2.43
80408,Halloy-lès-Pernois,15,0,0,2.46
80409,Hallu,5,0,0,2.43
80410,Ham,285,4.1,1,2.14
80411,Le Hamel,20,2.5,0,2.41
80412,Hamelet,0,0,0,2.68
80413,Hancourt,5,0,0,2.57
80414,Hangard,0,0,0,2.53
80415,Hangest-en-Santerre,15,0,0,2.44
80416,Hangest-sur-Somme,30,3.1,0,2.35
80417,Harbonnières,60,1.6,0,2.49
80418,Hardecourt-aux-Bois,0,0,0,2.15
80420,Harponville,5,0,0,2.42
80421,Hattencourt,10,4.9,0,2.86
80422,Hautvillers-Ouville,20,0,0,2.56
80423,Havernas,0,0,0,2.49
80424,Hébécourt,5,2.6,0,2.73
80425,Hédauville,5,10,0,2.27
80426,Heilly,10,0,0,2.31
80427,Hem-Hardinval,10,11.1,0,2.86
80428,Hem-Monacu,10,0,0,2
80429,Hénencourt,0,0,0,2.44
80430,Herbécourt,11,6.7,0,2.51
80431,Hérissart,0,0,0,2.57
80432,Herleville,5,0,0,2.65
80433,Herly,0,0,0,2.65
80434,Hervilly,10,6.2,0,2.49
80435,Hesbécourt,5,0,0,2.19
80436,Hescamps,10,2.1,0,2.22
80437,Heucourt-Croquoison,5,0,0,2.33
80438,Heudicourt,15,7.1,0,2.39
80439,Heuzecourt,15,0,0,2.26
80440,Hiermont,20,0,0,2.4
80442,Hombleux,35,1.1,0,2.56
80443,Hornoy-le-Bourg,85,0.7,0,2.36
80444,Huchenneville,15,0,0,2.5
80445,Humbercourt,15,0,0,2.45
80446,Huppy,10,1.4,0,2.36
80449,Ignaucourt,0,0,0,2.41
80450,Inval-Boiron,5,12.5,0,2.8
80451,Irles,0,11.1,0,2.61
80452,Jumel,15,0,0,2.76
80453,Laboissière-en-Santerre,5,7.7,0,2.25
80455,Lachapelle,0,0,0,2.36
80456,Lafresguimont-Saint-Martin,15,2.4,0,2.56
80458,Lahoussoye,10,3.1,0,2.73
80459,Laleu,0,0,0,2.42
80460,Lamaronde,5,0,0,2.32
80461,Lamotte-Brebière,10,0,0,2.52
80462,Lamotte-Buleux,5,3.7,0,2.61
80463,Lamotte-Warfusée,20,1.8,0,2.53
80464,Lanchères,50,2.5,0,2.32
80465,Languevoisin-Quiquery,0,0,0,2.22
80466,Lanches-Saint-Hilaire,5,0,0,2.43
80467,Laucourt,5,0,0,2.37
80468,Laviéville,0,0,0,2.67
80469,Lawarde-Mauger-l'Hortoy,5,0,0,2.31
80470,Léalvillers,5,0,0,2.31
80472,Lesbœufs,5,0,0,2.4
80473,Liancourt-Fosse,20,0,0,2.52
80474,Licourt,25,3.2,0,2.41
80475,Liéramont,10,5.6,0,2.39
80476,Liercourt,20,0,0,2.7
80477,Ligescourt,5,0,0,2.43
80478,Lignières,0,0,0,2.5
80479,Lignières-Châtelain,15,0,0,2.45
80480,Lignières-en-Vimeu,0,0,0,2.82
80481,Lihons,10,8.8,0,2.5
80482,Limeux,5,9.1,0,2.43
80484,Liomer,20,3.4,0,2.64
80485,Ô-de-Selle,50,1,0,2.39
80486,Long,25,3.8,0,2.25
80487,Longavesnes,5,0,0,2.19
80488,Longpré-les-Corps-Saints,77,0,0,2.22
80489,Longueau,335,3.7,0,2.28
80490,Longueval,25,0,0,2.41
80491,Longuevillette,5,0,0,2.57
80493,Louvencourt,16,4.6,0,2.61
80494,Louvrechy,10,0,0,2.64
80495,Lucheux,20,0,0,2.23
80496,Machiel,15,0,0,2.14
80497,Machy,5,0,0,2.23
80498,Mailly-Maillet,5,0,0,2.45
80499,Mailly-Raineval,5,0,0,2.73
80500,Maisnières,10,0,0,2.49
80501,Maison-Ponthieu,25,4.8,0,2.61
80502,Maison-Roland,0,0,0,2.4
80503,Maizicourt,10,0,0,2.33
80504,Malpart,0,0,0,2.3
80505,Carnoy-Mametz,10,0,0,2.61
80507,Marcelcave,35,2,0,2.59
80508,Marché-Allouarde,0,0,0,2.41
80509,Marchélepot-Misery,35,0,0,2.51
80511,Marestmontiers,10,0,0,2.63
80512,Mareuil-Caubert,20,2.8,0,2.3
80513,Maricourt,5,0,0,2.4
80514,Marieux,10,9.1,0,2.63
80515,Marlers,0,0,0,2.43
80516,Marquaix,0,0,0,2.35
80517,Marquivillers,0,6.7,0,2.5
80518,Martainneville,5,6.2,0,2.62
80519,Matigny,20,0,0,2.22
80520,Maucourt,0,0,0,2.73
80521,Maurepas,10,0,0,2.27
80522,Le Mazis,0,0,0,2.43
80523,Méaulte,15,2.8,0,2.33
80524,Méharicourt,20,2.2,0,2.57
80525,Meigneux,15,0,0,2.39
80526,Le Meillard,5,0,0,2.54
80527,Méneslies,0,0,0,2.4
80528,Méréaucourt,0,0,0,1.4
80529,Mérélessart,5,0,0,2.66
80530,Méricourt-l'Abbé,20,2.1,0,2.49
80531,Méricourt-en-Vimeu,10,11.1,0,2.24
80533,Mers-les-Bains,139,2.5,0,1.81
80535,Le Mesge,5,7.7,0,2.22
80536,Mesnil-Bruntel,15,0,0,2.26
80537,Mesnil-Domqueur,0,0,0,2.62
80538,Mesnil-en-Arrouaise,5,0,0,2.29
80540,Mesnil-Martinsart,15,0,0,2.34
80541,Mesnil-Saint-Georges,11,7.1,0,2.69
80542,Mesnil-Saint-Nicaise,41,1.9,0,2.27
80543,Métigny,10,0,0,2.95
80544,Mézerolles,10,0,0,2.39
80545,Mézières-en-Santerre,26,0,0,2.47
80546,Miannay,20,2,0,2.37
80547,Millencourt,10,0,0,2.43
80548,Millencourt-en-Ponthieu,15,0,0,2.39
80549,Miraumont,55,1.7,0,2.36
80550,Mirvaux,10,0,0,2.41
80552,Moislains,76,1,0,2.18
80553,Molliens-au-Bois,15,3.9,0,2.58
80554,Molliens-Dreuil,26,1.3,0,2.5
80555,Monchy-Lagache,20,0,0,2.26
80556,Mons-Boubert,25,1.9,0,2.21
80557,Estrées-Mons,35,4.3,0,2.46
80558,Monsures,5,0,0,2.52
80559,Montagne-Fayel,0,0,0,2.34
80560,Montauban-de-Picardie,10,0,0,2.58
80561,Montdidier,454,3.1,0,2.1
80562,Montigny-sur-l'Hallue,5,0,0,2.73
80563,Montigny-les-Jongleurs,0,0,0,2.21
80565,Montonvillers,0,0,0,2.71
80566,Fieffes-Montrelet,10,0,0,2.3
80568,Morchain,10,0,0,2.7
80569,Morcourt,0,0,0,2.44
80570,Moreuil,191,2.7,1,2.24
80571,Morisel,26,4.4,0,2.18
80572,Morlancourt,10,0,0,2.21
80573,Morvillers-Saint-Saturnin,10,0,0,2.41
80574,Mouflers,5,0,0,2.58
80575,Mouflières,0,0,0,2.29
80576,Moyencourt,5,4.2,0,2.61
80577,Moyencourt-lès-Poix,0,0,0,2.69
80578,Moyenneville,10,5.2,0,2.54
80579,Muille-Villette,41,1.5,0,2.38
80580,Nampont,10,0,0,2.12
80582,Namps-Maisnil,45,1.2,0,2.42
80583,Nampty,5,0,0,2.46
80584,Naours,60,1.1,0,2.41
80585,Nesle,125,3,0,2.24
80586,Nesle-l'Hôpital,0,0,0,2.28
80587,Neslette,0,0,0,2.29
80588,Neufmoulin,25,0,0,2.46
80589,Neuilly-le-Dien,10,0,0,2.38
80590,Neuilly-l'Hôpital,15,0,0,2.43
80591,Neuville-au-Bois,0,0,0,2.19
80592,Neuville-Coppegueule,10,2.1,0,2.31
80593,La Neuville-lès-Bray,5,0,0,2.01
80595,La Neuville-Sire-Bernard,5,0,0,2.62
80596,Neuvillette,0,6.2,0,2.63
80597,Nibas,25,0,0,2.41
80598,Nouvion,26,1,0,2.3
80599,Noyelles-en-Chaussée,15,5.1,0,2.4
80600,Noyelles-sur-Mer,46,3.1,0,2.04
80601,Nurlu,10,2.7,0,2.13
80602,Occoches,5,10,0,2.65
80603,Ochancourt,11,4,0,2.46
80604,Offignies,5,14.3,0,2.42
80605,Offoy,10,0,0,2.26
80606,Oisemont,61,7.4,0,2.22
80607,Oissy,10,0,0,2.41
80609,Oneux,15,6.2,0,2.57
80611,Oresmaux,41,1.3,0,2.38
80613,Oust-Marest,5,0,0,2.07
80614,Outrebois,5,0,0,2.6
80615,Ovillers-la-Boisselle,15,0,0,2.42
80616,Pargny,0,0,0,2.68
80617,Parvillers-le-Quesnoy,5,0,0,2.27
80618,Pendé,45,3.1,0,2.27
80619,Pernois,20,0,0,2.54
80620,Péronne,438,2.3,1,2.09
80621,Hypercourt,10,0,0,2.43
80622,Picquigny,45,3.6,0,2.24
80623,Piennes-Onvillers,15,0,0,2.53
80624,Pierregot,0,0,0,2.61
80625,Trois-Rivières,26,0.8,0,2.49
80626,Pissy,10,0,0,2.3
80627,Plachy-Buyon,40,1.4,0,2.34
80628,Le Plessier-Rozainvillers,15,0,0,2.75
80629,Pœuilly,5,0,0,2.45
80630,Poix-de-Picardie,106,1,0,2.12
80631,Ponches-Estruval,0,0,0,2.1
80632,Pont-de-Metz,71,1.9,0,2.12
80633,Ponthoile,20,1.8,0,2.25
80634,Pont-Noyelles,30,0,0,2.41
80635,Pont-Remy,60,2.6,0,2.5
80637,Port-le-Grand,5,4.5,0,2.44
80638,Potte,5,11.1,0,2.44
80639,Poulainville,20,1,0,2.37
80640,Pozières,15,0,0,2.49
80642,Prouville,15,4,0,2.53
80643,Prouzel,26,2.4,0,2.46
80644,Proyart,47,1.8,0,2.59
80645,Puchevillers,15,2.3,0,2.56
80646,Punchy,0,0,0,2.42
80647,Puzeaux,15,0,0,2.79
80648,Pys,0,0,0,2.83
80649,Quend,57,2.6,0,2.16
80650,Querrieu,10,0,0,2.3
80651,Le Quesne,15,0,0,2.23
80652,Le Quesnel,45,5,0,2.64
80654,Quesnoy-le-Montant,10,2.1,0,2.24
80655,Quesnoy-sur-Airaines,15,0,0,2.33
80656,Quevauvillers,25,1.1,0,2.32
80657,Quiry-le-Sec,15,0,0,2.6
80658,Quivières,15,0,0,2.44
80659,Raincheval,10,0,0,2.44
80661,Rainneville,26,1.2,0,2.52
80662,Ramburelles,10,4.5,0,2.5
80663,Rambures,0,0,0,2.26
80664,Rancourt,5,0,0,2.54
80665,Regnière-Écluse,5,0,0,2.23
80666,Remaisnil,0,33.3,0,2.29
80667,Remaugies,0,0,0,2.4
80668,Remiencourt,15,16.7,0,2.51
80669,Rethonvillers,0,0,0,2.64
80670,Revelles,10,2.1,0,2.26
80671,Ribeaucourt,5,5.9,0,2.72
80672,Ribemont-sur-Ancre,26,3.8,0,2.34
80673,Riencourt,15,0,0,2.46
80674,Rivery,134,2.8,0,2.23
80675,Rogy,0,0,0,2.46
80676,Roiglise,5,0,0,2.29
80677,Roisel,55,2.6,0,2.21
80678,Rollot,25,0,0,2.54
80679,Ronssoy,20,4.3,0,2.47
80680,Rosières-en-Santerre,121,1.5,0,2.27
80681,Rouvrel,5,3.7,0,2.35
80682,Rouvroy-en-Santerre,0,0,0,2.51
80683,Rouy-le-Grand,19,0,0,2.37
80684,Rouy-le-Petit,5,0,0,2.43
80685,Roye,440,1.8,1,2.12
80686,Rubempré,15,0,0,2.47
80687,Rubescourt,10,0,0,2.51
80688,Rue,106,2.3,1,2.16
80690,Rumigny,15,0,0,2.44
80691,Saigneville,5,3.1,0,2.22
80692,Sailly-Flibeaucourt,45,0,0,2.36
80693,Sailly-Laurette,0,4,0,2.57
80694,Sailly-le-Sec,10,3.6,0,2.5
80695,Sailly-Saillisel,15,2.7,0,2.53
80696,Sains-en-Amiénois,15,0,0,2.38
80697,Saint-Acheul,0,0,0,2.62
80698,Saint-Aubin-Montenoy,10,0,0,2.28
80699,Saint-Aubin-Rivière,0,0,0,2.36
80700,Saint-Blimont,35,5.1,0,2.25
80701,Saint-Christ-Briost,5,2.7,0,2.44
80702,Saint-Fuscien,45,0,0,2.56
80703,Saint-Germain-sur-Bresle,5,0,0,2.19
80704,Saint-Gratien,10,0,0,2.5
80705,Saint-Léger-lès-Authie,5,0,0,2.1
80706,Saint-Léger-lès-Domart,85,5.9,0,2.44
80707,Saint-Léger-sur-Bresle,0,14.3,0,2.33
80708,Saint-Mard,5,0,0,2.31
80709,Saint-Maulvis,5,0,0,2.52
80710,Saint-Maxent,15,3.3,0,2.41
80711,Saint-Ouen,153,3.3,0,2.35
80713,Saint-Quentin-en-Tourmont,10,0,0,2.19
80714,Saint-Quentin-la-Motte-Croix-au-Bailly,56,2.6,0,2.31
80716,Saint-Riquier,55,1.9,0,2.14
80717,Saint-Sauflieu,20,1.2,0,2.44
80718,Saint-Sauveur,63,1.5,0,2.36
80719,Sainte-Segrée,5,25,0,2.26
80721,Saint-Valery-sur-Somme,84,2.3,0,1.92
80722,Saint-Vaast-en-Chaussée,0,0,0,2.4
80723,Saisseval,5,0,0,2.47
80724,Saleux,125,0.4,0,2.32
80725,Salouël,115,3.8,0,2.06
80726,Sancourt,5,0,0,2.3
80728,Saulchoy-sous-Poix,0,0,0,2.59
80729,Sauvillers-Mongival,5,0,0,2.64
80730,Saveuse,46,0,0,2.44
80732,Senarpont,20,0,0,2.36
80733,Senlis-le-Sec,5,0,0,2.57
80734,Sentelie,5,0,0,2.3
80735,Seux,5,0,0,2.55
80736,Sorel-en-Vimeu,0,0,0,2.52
80737,Sorel,10,0,0,2.3
80738,Soues,5,0,0,2.47
80740,Sourdon,16,0,0,2.84
80741,Soyécourt,0,0,0,2.55
80742,Surcamps,10,0,0,2.24
80743,Suzanne,0,0,0,2.24
80744,Tailly,0,0,0,2.57
80746,Talmas,21,2,0,2.37
80747,Templeux-la-Fosse,0,0,0,2.23
80748,Templeux-le-Guérard,0,0,0,2.53
80749,Terramesnil,0,0,0,2.59
80750,Tertry,15,0,0,2.39
80751,Thennes,21,0,0,2.63
80752,Thézy-Glimont,5,1.8,0,2.54
80753,Thiepval,0,0,0,2.88
80754,Thieulloy-l'Abbaye,10,0,0,2.55
80755,Thieulloy-la-Ville,10,0,0,2.38
80756,Thièvres,0,0,0,2.82
80757,Thoix,10,0,0,2.44
80758,Thory,21,0,0,2.86
80759,Tilloloy,10,0,0,2.31
80760,Tilloy-Floriville,0,0,0,2.31
80762,Tincourt-Boucly,10,3.1,0,2.26
80763,Le Titre,5,0,0,2.29
80764,Tœufles,5,4,0,2.4
80765,Tours-en-Vimeu,25,0,0,2.45
80766,Toutencourt,25,5.1,0,2.24
80767,Le Translay,0,5.3,0,2.52
80769,Treux,10,5,0,2.31
80770,Tully,39,2,0,2.19
80771,Ugny-l'Équipée,0,0,0,2
80773,Vadencourt,0,0,0,2.64
80774,Vaire-sous-Corbie,15,0,0,2.42
80775,Valines,35,1.7,0,2.26
80776,Varennes,5,0,0,2.56
80777,Vauchelles-lès-Authie,5,8.3,0,2.36
80778,Vauchelles-lès-Domart,5,0,0,2.54
80779,Vauchelles-les-Quesnoy,16,0,0,2.42
80780,Vaudricourt,20,0,0,2.23
80781,Vauvillers,15,0,0,2.25
80782,Vaux-en-Amiénois,10,0,0,2.47
80783,Vaux-Marquenneville,5,0,0,2.16
80784,Vaux-sur-Somme,0,0,0,2.51
80785,Vecquemont,20,2.3,0,2.51
80786,Velennes,5,0,0,2.45
80787,Vercourt,5,0,0,2.33
80788,Vergies,5,0,0,2.28
80789,Vermandovillers,15,0,0,2.54
80790,Verpillières,0,0,0,2.27
80791,Vers-sur-Selle,20,0,0,2.35
80792,La Vicogne,5,5.3,0,2.65
80793,Vignacourt,86,1.5,0,2.31
80794,Villecourt,0,0,0,2.07
80795,Ville-le-Marclet,5,2.4,0,2.33
80796,Villeroy,0,6.2,0,2.28
80797,Villers-aux-Érables,5,0,0,2.65
80798,Villers-Bocage,45,0,0,2.38
80799,Villers-Bretonneux,171,1.7,0,2.46
80800,Villers-Campsart,15,9.1,0,2.53
80801,Villers-Carbonnel,5,0,0,2.5
80802,Villers-Faucon,15,0,0,2.34
80803,Villers-lès-Roye,5,0,0,2.44
80804,Villers-sous-Ailly,0,0,0,2.59
80805,Villers-Tournelle,5,0,0,2.54
80806,Villers-sur-Authie,10,0,0,2.43
80807,Ville-sur-Ancre,0,0,0,2.35
80808,Vironchaux,15,7.5,0,2.48
80809,Vismes,10,0,0,2.59
80810,Vitz-sur-Authie,5,0,0,2.31
80811,Voyennes,24,1.8,0,2.1
80812,Vraignes-en-Vermandois,14,0,0,2.53
80813,Vraignes-lès-Hornoy,0,0,0,2.41
80814,Vrély,5,0,0,2.44
80815,Vron,20,0,0,2.44
80819,Wargnies,0,0,0,2.47
80820,Warloy-Baillon,20,1.8,0,2.42
80821,Warlus,10,0,0,2.27
80822,Warsy,0,9.1,0,2.27
80823,Warvillers,0,0,0,2.47
80824,Wiencourt-l'Équipée,16,0,0,2.55
80825,Wiry-au-Mont,0,0,0,2.29
80826,Woignarue,30,1.4,0,2.31
80827,Woincourt,54,1.6,0,2.06
80828,Woirel,6,0,0,2.71
80829,Y,0,14.3,0,2.56
80830,Yaucourt-Bussus,10,0,0,2.58
80832,Yvrench,10,4.5,0,2.52
80833,Yvrencheux,0,0,0,2.23
80834,Yzengremer,0,4.7,0,2.3
80835,Yzeux,5,0,0,2.33
80836,Yonval,5,0,0,2.39
81001,Aguts,10,0,0,2.39
81002,Aiguefonde,95,0,0,2.26
81003,Alban,15,0,1,2.05
81004,Albi,2390,2.5,1,1.8
81005,Albine,20,0,0,2.09
81006,Algans,5,0,0,2.31
81007,Alos,5,0,0,2.26
81008,Almayrac,0,0,0,2.13
81009,Amarens,0,0,0,2.12
81010,Ambialet,30,7,0,2.2
81011,Ambres,30,0,0,2.57
81012,Andillac,10,0,0,2.3
81013,Andouque,15,0,0,2.54
81014,Anglès,15,0,0,1.96
81015,Appelle,0,0,0,2.48
81016,Arfons,0,0,0,1.8
81017,Arifat,0,0,0,2.27
81018,Arthès,91,1.3,0,2.2
81019,Assac,5,0,0,2.25
81020,Aussac,15,0,0,2.24
81021,Aussillon,282,1.4,1,2.13
81022,Bannières,5,0,0,2.61
81023,Barre,10,0,0,2.27
81024,Beauvais-sur-Tescou,16,3.9,0,2.51
81025,Belcastel,0,0,0,2.63
