"","taille","NOM_IRIS"
"8522","moyen","centre ville Gare"
"8529","moyen","centre ville Gare"
"8534","moyen","centre ville Gare"
"8536","moyen","centre ville Gare"
"8540","moyen","centre ville Gare"
"8545","moyen","centre ville Gare"
"8551","moyen","centre ville Gare"
"8552","moyen","centre ville Gare"
"8555","moyen","centre ville Gare"
"8566","moyen","centre ville Gare"
"8569","moyen","centre ville Gare"
"8579","moyen","centre ville Gare"
"8587","moyen","centre ville Gare"
"8593","moyen","centre ville Gare"
"8606","moyen","centre ville Gare"
"8610","moyen","centre ville Gare"
"8616","moyen","centre ville Gare"
"8634","moyen","centre ville Gare"
"8651","moyen","centre ville Gare"
"8658","moyen","centre ville Gare"
"8664","moyen","centre ville Gare"
"8683","moyen","centre ville Gare"
"8684","moyen","centre ville Gare"
"8688","moyen","centre ville Gare"
"8699","moyen","centre ville Gare"
"8703","grand","centre ville Gare"
"8706","grand","centre ville Gare"
"8716","grand","centre ville Gare"
"8720","grand","centre ville Gare"
"8723","grand","centre ville Gare"
"8733","grand","centre ville Gare"
"8736","grand","centre ville Gare"
"8738","grand","centre ville Gare"
"8739","grand","centre ville Gare"
"8744","grand","centre ville Gare"
"8745","grand","centre ville Gare"
"8747","grand","centre ville Gare"
"8752","grand","centre ville Gare"
"8778","grand","centre ville Gare"
"8782","grand","centre ville Gare"
"8784","grand","centre ville Gare"
"8786","grand","centre ville Gare"
"8790","grand","centre ville Gare"
"8792","grand","centre ville Gare"
"8794","grand","centre ville Gare"
"8800","grand","centre ville Gare"
"8801","grand","centre ville Gare"
"8802","grand","centre ville Gare"
"8804","grand","centre ville Gare"
"8808","grand","centre ville Gare"
"8819","grand","centre ville Gare"
"8820","grand","centre ville Gare"
"8843","grand","centre ville Gare"
"8844","grand","centre ville Gare"
"8859","grand","centre ville Gare"
"8869","grand","centre ville Gare"
"8875","grand","centre ville Gare"
"8878","grand","centre ville Gare"
"8880","grand","centre ville Gare"
"8887","grand","centre ville Gare"
"8893","grand","centre ville Gare"
"8897","grand","centre ville Gare"
"8900","grand","centre ville Gare"
"8901","grand","centre ville Gare"
"8911","grand","centre ville Gare"
"8914","grand","centre ville Gare"
"8919","grand","centre ville Gare"
"8936","grand","centre ville Gare"
"8937","grand","centre ville Gare"
"8942","grand","centre ville Gare"
"8952","grand","centre ville Gare"
"8979","grand","centre ville Gare"
"8981","grand","centre ville Gare"
"8985","grand","centre ville Gare"
"8989","grand","centre ville Gare"
"8990","grand","centre ville Gare"
"8993","grand","centre ville Gare"
"8995","grand","centre ville Gare"
"8997","grand","centre ville Gare"
"8999","grand","centre ville Gare"
"9001","grand","centre ville Gare"
"9002","grand","centre ville Gare"
"9013","grand","centre ville Gare"
"9016","grand","centre ville Gare"
"9024","grand","centre ville Gare"
"9069","grand","centre ville Gare"
"9072","grand","centre ville Gare"
"9086","grand","centre ville Gare"
"9089","grand","centre ville Gare"
"9095","grand","centre ville Gare"
"9104","grand","centre ville Gare"
"9114","grand","centre ville Gare"
"9182","grand","centre ville Gare"
"9197","grand","centre ville Gare"
"9199","grand","centre ville Gare"
"9207","grand","centre ville Gare"
"9223","grand","centre ville Gare"
"9236","grand","centre ville Gare"
"9241","grand","centre ville Gare"
"9275","grand","centre ville Gare"
"9276","grand","centre ville Gare"
"9277","grand","centre ville Gare"
"9279","grand","centre ville Gare"
"9288","grand","centre ville Gare"
"9294","grand","centre ville Gare"
"9295","grand","centre ville Gare"
"9306","grand","centre ville Gare"
"9340","grand","centre ville Gare"
"9385","grand","centre ville Gare"
"1","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"10","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"14","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"24","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"30","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"32","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"43","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"46","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"58","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"68","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"100","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"105","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"114","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"152","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"153","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"164","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"166","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"182","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"217","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"220","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"241","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"246","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"250","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"256","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"263","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"269","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"273","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"289","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"290","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"292","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"294","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"299","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"314","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"315","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"324","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"329","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"334","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"339","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"340","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"344","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"347","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"352","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"353","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"363","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"368","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"369","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"385","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"394","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"406","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"415","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"417","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"423","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"426","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"439","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"441","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"442","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"443","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"446","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"453","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"454","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"456","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"458","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"478","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"486","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"490","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"493","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"494","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"504","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"506","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"508","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"512","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"545","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"549","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"552","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"560","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"580","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"581","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"585","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"594","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"595","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"599","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"607","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"624","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"630","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"638","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"645","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"649","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"661","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"662","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"665","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"666","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"676","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"680","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"685","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"689","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"692","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"693","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"710","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"713","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"720","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"723","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"724","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"725","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"732","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"739","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"741","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"743","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"748","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"750","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"751","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"755","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"758","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"762","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"764","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"767","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"772","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"783","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"784","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"789","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"790","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"802","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"804","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"805","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"808","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"814","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"816","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"817","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"824","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"832","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"842","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"845","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"851","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"855","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"856","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"859","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"869","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"877","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"880","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"882","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"887","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"888","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"893","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"895","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"896","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"909","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"922","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"929","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"941","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"953","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"954","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"958","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"959","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"961","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"968","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"969","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"971","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"972","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"977","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"978","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"982","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"986","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"988","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"989","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"991","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"993","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"999","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1008","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1009","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1035","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1041","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1044","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1046","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1050","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1071","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1077","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1080","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1082","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1092","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1097","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1098","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1100","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1102","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1104","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1110","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1112","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1117","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1119","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1129","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1130","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1131","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1133","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1135","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1139","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1148","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
"1149","petit","de Lattre de Tassigny/cité des Fleurs /mairie"
